Date,Region,demand_MU
6/27/2019,Tamil Nadu,334
6/27/2019,Uttar Pradesh,435.1
6/28/2019,Gujarat,331.8
6/28/2019,Maharashtra,407.6
6/28/2019,Tamil Nadu,337.3
6/28/2019,Uttar Pradesh,446.8
6/29/2019,Gujarat,328.2
6/29/2019,Maharashtra,388.5
6/29/2019,Tamil Nadu,339.7
6/29/2019,Uttar Pradesh,452.6
6/30/2019,Gujarat,319.5
6/30/2019,Maharashtra,371.1
6/30/2019,Tamil Nadu,319.5
6/30/2019,Uttar Pradesh,445.1
7/1/2019,Gujarat,330.7
7/1/2019,Maharashtra,376.7
7/1/2019,Tamil Nadu,334.9
7/1/2019,Uttar Pradesh,454.3
7/2/2019,Gujarat,339
7/2/2019,Maharashtra,380.3
7/2/2019,Tamil Nadu,339.7
7/2/2019,Uttar Pradesh,441.3
7/3/2019,Gujarat,331.1
7/3/2019,Maharashtra,387
7/3/2019,Tamil Nadu,342.8
7/3/2019,Uttar Pradesh,433.9
7/4/2019,Gujarat,318.1
7/4/2019,Maharashtra,392.8
7/4/2019,Tamil Nadu,346.7
7/4/2019,Uttar Pradesh,441.2
7/5/2019,Gujarat,322.7
7/5/2019,Maharashtra,386.3
7/5/2019,Tamil Nadu,347.2
7/5/2019,Uttar Pradesh,403
7/6/2019,Gujarat,321.8
7/6/2019,Maharashtra,382.6
7/6/2019,Tamil Nadu,336.3
7/6/2019,Uttar Pradesh,364.9
7/7/2019,Gujarat,305.1
7/7/2019,Maharashtra,367.1
7/7/2019,Tamil Nadu,317.2
7/7/2019,Uttar Pradesh,377.9
7/8/2019,Gujarat,331.7
7/8/2019,Maharashtra,392.3
7/8/2019,Tamil Nadu,336.8
7/8/2019,Uttar Pradesh,368.4
7/9/2019,Gujarat,340.4
7/9/2019,Maharashtra,402.8
7/9/2019,Tamil Nadu,338.4
7/9/2019,Uttar Pradesh,325.6
7/10/2019,Gujarat,344.5
7/10/2019,Maharashtra,403.7
7/10/2019,Tamil Nadu,327.8
7/10/2019,Uttar Pradesh,318.3
7/11/2019,Gujarat,354.4
7/11/2019,Maharashtra,403.8
7/11/2019,Tamil Nadu,327.2
7/11/2019,Uttar Pradesh,313.4
7/12/2019,Gujarat,362.9
7/12/2019,Maharashtra,407.6
7/12/2019,Tamil Nadu,334.7
7/12/2019,Uttar Pradesh,339.7
7/13/2019,Gujarat,364.6
7/13/2019,Maharashtra,415
7/13/2019,Tamil Nadu,322.9
7/13/2019,Uttar Pradesh,363.5
7/14/2019,Gujarat,346.8
7/14/2019,Maharashtra,404.8
7/14/2019,Tamil Nadu,294.6
7/14/2019,Uttar Pradesh,370.5
7/15/2019,Gujarat,362.2
7/15/2019,Maharashtra,432
7/15/2019,Tamil Nadu,303.6
7/15/2019,Uttar Pradesh,353.6
7/16/2019,Gujarat,368.8
7/16/2019,Maharashtra,444.6
7/16/2019,Tamil Nadu,312.7
7/16/2019,Uttar Pradesh,331.6
7/17/2019,Gujarat,372.6
7/17/2019,Maharashtra,457.9
7/17/2019,Tamil Nadu,324.5
7/17/2019,Uttar Pradesh,363.8
7/18/2019,Gujarat,379.3
7/18/2019,Maharashtra,460
7/18/2019,Tamil Nadu,318.3
7/18/2019,Uttar Pradesh,390.3
7/19/2019,Gujarat,390.7
7/19/2019,Maharashtra,449.2
7/19/2019,Tamil Nadu,308.9
7/19/2019,Uttar Pradesh,407.1
7/20/2019,Gujarat,387.4
7/20/2019,Maharashtra,430.9
7/20/2019,Tamil Nadu,291.4
7/20/2019,Uttar Pradesh,415
7/21/2019,Gujarat,339.6
7/21/2019,Maharashtra,405.6
7/21/2019,Tamil Nadu,282.4
7/21/2019,Uttar Pradesh,418.2
7/22/2019,Gujarat,342.2
7/22/2019,Maharashtra,441.2
7/22/2019,Tamil Nadu,297.9
7/22/2019,Uttar Pradesh,422.1
7/23/2019,Gujarat,355.4
7/23/2019,Maharashtra,451.4
7/23/2019,Tamil Nadu,299
7/23/2019,Uttar Pradesh,428.8
7/24/2019,Gujarat,354.3
7/24/2019,Maharashtra,446
7/24/2019,Tamil Nadu,312.3
7/24/2019,Uttar Pradesh,406.8
7/25/2019,Gujarat,346.8
7/25/2019,Maharashtra,423.8
7/25/2019,Tamil Nadu,312.5
7/25/2019,Uttar Pradesh,372.2
7/26/2019,Gujarat,338.8
7/26/2019,Maharashtra,400.5
7/26/2019,Tamil Nadu,300.7
7/26/2019,Uttar Pradesh,357.5
7/27/2019,Gujarat,334.6
7/27/2019,Maharashtra,374
7/27/2019,Tamil Nadu,305.3
7/27/2019,Uttar Pradesh,359.1
7/28/2019,Gujarat,314.9
7/28/2019,Maharashtra,364.8
7/28/2019,Tamil Nadu,284.4
7/28/2019,Uttar Pradesh,364.1
7/29/2019,Gujarat,299.5
7/29/2019,Maharashtra,377.1
7/29/2019,Tamil Nadu,301.4
7/29/2019,Uttar Pradesh,399
7/30/2019,Gujarat,282
7/30/2019,Maharashtra,368.4
7/30/2019,Tamil Nadu,313.9
7/30/2019,Uttar Pradesh,412.5
7/31/2019,Gujarat,269.1
7/31/2019,Maharashtra,360.8
7/31/2019,Tamil Nadu,321.5
7/31/2019,Uttar Pradesh,426
8/1/2019,Gujarat,260.2
8/1/2019,Maharashtra,371.2
8/1/2019,Tamil Nadu,325.8
8/1/2019,Uttar Pradesh,437.9
8/2/2019,Gujarat,273.8
8/2/2019,Maharashtra,362.4
8/2/2019,Tamil Nadu,325.4
8/2/2019,Uttar Pradesh,428.3
8/3/2019,Gujarat,276.7
8/3/2019,Maharashtra,356.6
8/3/2019,Tamil Nadu,311.5
8/3/2019,Uttar Pradesh,407.9
8/4/2019,Gujarat,263.5
8/4/2019,Maharashtra,330.8
8/4/2019,Tamil Nadu,295.3
8/4/2019,Uttar Pradesh,417.1
8/5/2019,Gujarat,279.6
8/5/2019,Maharashtra,357.5
8/5/2019,Tamil Nadu,309.9
8/5/2019,Uttar Pradesh,425.3
8/6/2019,Gujarat,297.5
8/6/2019,Maharashtra,366.7
8/6/2019,Tamil Nadu,307.6
8/6/2019,Uttar Pradesh,366.7
8/7/2019,Gujarat,304.1
8/7/2019,Maharashtra,367.9
8/7/2019,Tamil Nadu,301.8
8/7/2019,Uttar Pradesh,348.7
8/8/2019,Gujarat,309.4
8/8/2019,Maharashtra,366
8/8/2019,Tamil Nadu,299.7
8/8/2019,Uttar Pradesh,369.7
8/9/2019,Gujarat,285.7
8/9/2019,Maharashtra,357.9
8/9/2019,Tamil Nadu,295.4
8/9/2019,Uttar Pradesh,358.9
8/10/2019,Gujarat,245.4
8/10/2019,Maharashtra,364.7
8/10/2019,Tamil Nadu,296.4
8/10/2019,Uttar Pradesh,409.2
8/11/2019,Gujarat,242.5
8/11/2019,Maharashtra,363.4
8/11/2019,Tamil Nadu,277.9
8/11/2019,Uttar Pradesh,420.2
8/12/2019,Gujarat,270.6
8/12/2019,Maharashtra,379
8/12/2019,Tamil Nadu,306.7
8/12/2019,Uttar Pradesh,449.7
8/13/2019,Gujarat,292.7
8/13/2019,Maharashtra,396.2
8/13/2019,Tamil Nadu,312.4
8/13/2019,Uttar Pradesh,420.6
8/14/2019,Gujarat,293.4
8/14/2019,Maharashtra,399.4
8/14/2019,Tamil Nadu,306.8
8/14/2019,Uttar Pradesh,393
8/15/2019,Gujarat,231.5
8/15/2019,Maharashtra,344.5
8/15/2019,Tamil Nadu,286
8/15/2019,Uttar Pradesh,379.2
8/16/2019,Gujarat,258.5
8/16/2019,Maharashtra,378.1
8/16/2019,Tamil Nadu,301.6
8/16/2019,Uttar Pradesh,377.1
8/17/2019,Gujarat,281.8
8/17/2019,Maharashtra,399.9
8/17/2019,Tamil Nadu,272.1
8/17/2019,Uttar Pradesh,370.6
8/18/2019,Gujarat,282.4
8/18/2019,Maharashtra,399.2
8/18/2019,Tamil Nadu,260.2
8/18/2019,Uttar Pradesh,353.2
8/19/2019,Gujarat,300.2
8/19/2019,Maharashtra,424.5
8/19/2019,Tamil Nadu,282
8/19/2019,Uttar Pradesh,379.4
8/20/2019,Gujarat,307.4
8/20/2019,Maharashtra,433.7
8/20/2019,Tamil Nadu,281.3
8/20/2019,Uttar Pradesh,388
8/21/2019,Gujarat,312.7
8/21/2019,Maharashtra,431.6
8/21/2019,Tamil Nadu,283.3
8/21/2019,Uttar Pradesh,379.5
8/22/2019,Gujarat,313.2
8/22/2019,Maharashtra,426.7
8/22/2019,Tamil Nadu,279.8
8/22/2019,Uttar Pradesh,372.6
8/23/2019,Gujarat,313.4
8/23/2019,Maharashtra,426.8
8/23/2019,Tamil Nadu,284.2
8/23/2019,Uttar Pradesh,400.1
8/24/2019,Gujarat,287.5
8/24/2019,Maharashtra,424
8/24/2019,Tamil Nadu,284.2
8/24/2019,Uttar Pradesh,368.5
8/25/2019,Gujarat,290.3
8/25/2019,Maharashtra,414.1
8/25/2019,Tamil Nadu,261.3
8/25/2019,Uttar Pradesh,341.6
8/25/2019,Gujarat,290.3
8/25/2019,Maharashtra,414.1
8/25/2019,Tamil Nadu,261.3
8/25/2019,Uttar Pradesh,341.6
8/26/2019,Gujarat,319.9
8/26/2019,Maharashtra,423.5
8/26/2019,Tamil Nadu,284.8
8/26/2019,Uttar Pradesh,362.8
8/27/2019,Gujarat,313
8/27/2019,Maharashtra,429
8/27/2019,Tamil Nadu,302.4
8/27/2019,Uttar Pradesh,405.5
8/28/2019,Gujarat,302.4
8/28/2019,Maharashtra,439.3
8/28/2019,Tamil Nadu,312
8/28/2019,Uttar Pradesh,429.1
8/29/2019,Gujarat,305.7
8/29/2019,Maharashtra,449.4
8/29/2019,Tamil Nadu,310.8
8/29/2019,Uttar Pradesh,430.6
8/30/2019,Gujarat,316.9
8/30/2019,Maharashtra,431.4
8/30/2019,Tamil Nadu,307
8/30/2019,Uttar Pradesh,431.3
8/31/2019,Gujarat,323.9
8/31/2019,Maharashtra,402.8
8/31/2019,Tamil Nadu,303.6
8/31/2019,Uttar Pradesh,439.7
9/1/2019,Gujarat,300.1
9/1/2019,Maharashtra,374.7
9/1/2019,Tamil Nadu,278.7
9/1/2019,Uttar Pradesh,409.2
9/2/2019,Gujarat,289.7
9/2/2019,Maharashtra,369.2
9/2/2019,Tamil Nadu,276.8
9/2/2019,Uttar Pradesh,425.6
9/3/2019,Gujarat,297.9
9/3/2019,Maharashtra,395.5
9/3/2019,Tamil Nadu,286.3
9/3/2019,Uttar Pradesh,434
9/4/2019,Gujarat,296.8
9/4/2019,Maharashtra,395.5
9/4/2019,Tamil Nadu,291.3
9/4/2019,Uttar Pradesh,414.1
9/5/2019,Gujarat,288.7
9/5/2019,Maharashtra,399.6
9/5/2019,Tamil Nadu,296.9
9/5/2019,Uttar Pradesh,439.6
9/6/2019,Gujarat,292.4
9/6/2019,Maharashtra,397.8
9/6/2019,Tamil Nadu,303.7
9/6/2019,Uttar Pradesh,435
9/7/2019,Gujarat,294.3
9/7/2019,Maharashtra,390.6
9/7/2019,Tamil Nadu,307.3
9/7/2019,Uttar Pradesh,430.1
9/8/2019,Gujarat,276.3
9/8/2019,Maharashtra,381.2
9/8/2019,Tamil Nadu,290.2
9/8/2019,Uttar Pradesh,423.8
9/9/2019,Gujarat,284.7
9/9/2019,Maharashtra,395.1
9/9/2019,Tamil Nadu,318.2
9/9/2019,Uttar Pradesh,421.3
9/10/2019,Gujarat,278.2
9/10/2019,Maharashtra,395.6
9/10/2019,Tamil Nadu,329.9
9/10/2019,Uttar Pradesh,437.4
9/11/2019,Gujarat,277.2
9/11/2019,Maharashtra,400.3
9/11/2019,Tamil Nadu,313.2
9/11/2019,Uttar Pradesh,424
9/12/2019,Gujarat,267.2
9/12/2019,Maharashtra,377.8
9/12/2019,Tamil Nadu,289.2
9/12/2019,Uttar Pradesh,426.5
9/13/2019,Gujarat,282.3
9/13/2019,Maharashtra,383.5
9/13/2019,Tamil Nadu,291.4
9/13/2019,Uttar Pradesh,393
9/14/2019,Gujarat,287.7
9/14/2019,Maharashtra,390.7
9/14/2019,Tamil Nadu,288.8
9/14/2019,Uttar Pradesh,390.4
9/15/2019,Gujarat,280.1
9/15/2019,Maharashtra,382.4
9/15/2019,Tamil Nadu,262.3
9/15/2019,Uttar Pradesh,393.1
9/16/2019,Gujarat,301.1
9/16/2019,Maharashtra,407.9
9/16/2019,Tamil Nadu,276.8
9/16/2019,Uttar Pradesh,405.3
9/17/2019,Gujarat,311.6
9/17/2019,Maharashtra,412.2
9/17/2019,Tamil Nadu,274.6
9/17/2019,Uttar Pradesh,393.2
9/18/2019,Gujarat,316.1
9/18/2019,Maharashtra,399.2
9/18/2019,Tamil Nadu,282.1
9/18/2019,Uttar Pradesh,351.9
9/19/2019,Gujarat,320.2
9/19/2019,Maharashtra,386.2
9/19/2019,Tamil Nadu,277
9/19/2019,Uttar Pradesh,350.6
9/20/2019,Gujarat,321
9/20/2019,Maharashtra,383.2
9/20/2019,Tamil Nadu,287.2
9/20/2019,Uttar Pradesh,375.3
9/21/2019,Gujarat,314.9
9/21/2019,Maharashtra,389.6
9/21/2019,Tamil Nadu,282.9
9/21/2019,Uttar Pradesh,378.5
9/22/2019,Gujarat,294.1
9/22/2019,Maharashtra,386.6
9/22/2019,Tamil Nadu,264.6
9/22/2019,Uttar Pradesh,316.7
9/23/2019,Gujarat,317.2
9/23/2019,Maharashtra,409.6
9/23/2019,Tamil Nadu,280.4
9/23/2019,Uttar Pradesh,326.9
9/24/2019,Gujarat,320.5
9/24/2019,Maharashtra,403
9/24/2019,Tamil Nadu,282.4
9/24/2019,Uttar Pradesh,328.4
9/25/2019,Gujarat,312.7
9/25/2019,Maharashtra,391.5
9/25/2019,Tamil Nadu,282.3
9/25/2019,Uttar Pradesh,335.1
9/26/2019,Gujarat,306.6
9/26/2019,Maharashtra,385.4
9/26/2019,Tamil Nadu,280.9
9/26/2019,Uttar Pradesh,301.8
9/27/2019,Gujarat,289.4
9/27/2019,Maharashtra,379.7
9/27/2019,Tamil Nadu,293.5
9/27/2019,Uttar Pradesh,276.3
9/28/2019,Gujarat,279.2
9/28/2019,Maharashtra,385.6
9/28/2019,Tamil Nadu,291.6
9/28/2019,Uttar Pradesh,261.3
9/29/2019,Gujarat,257.9
9/29/2019,Maharashtra,380.7
9/29/2019,Tamil Nadu,274.7
9/29/2019,Uttar Pradesh,244.4
9/30/2019,Gujarat,260
9/30/2019,Maharashtra,400.9
9/30/2019,Tamil Nadu,280.4
9/30/2019,Uttar Pradesh,258.6
10/1/2019,Gujarat,268.3
10/1/2019,Maharashtra,409.7
10/1/2019,Tamil Nadu,290.8
10/1/2019,Uttar Pradesh,284.2
10/2/2019,Gujarat,275
10/2/2019,Maharashtra,405.2
10/2/2019,Tamil Nadu,270.5
10/2/2019,Uttar Pradesh,281.4
10/3/2019,Gujarat,294.1
10/3/2019,Maharashtra,421.8
10/3/2019,Tamil Nadu,298.4
10/3/2019,Uttar Pradesh,298.6
10/4/2019,Gujarat,301.2
10/4/2019,Maharashtra,408.3
10/4/2019,Tamil Nadu,314.1
10/4/2019,Uttar Pradesh,310
10/5/2019,Gujarat,305.6
10/5/2019,Maharashtra,406.3
10/5/2019,Tamil Nadu,305.9
10/5/2019,Uttar Pradesh,319.5
10/6/2019,Gujarat,290.5
10/6/2019,Maharashtra,392.1
10/6/2019,Tamil Nadu,288.7
10/6/2019,Uttar Pradesh,326.7
10/7/2019,Gujarat,299.3
10/7/2019,Maharashtra,408.9
10/7/2019,Tamil Nadu,268.8
10/7/2019,Uttar Pradesh,322.2
10/8/2019,Gujarat,281.6
10/8/2019,Maharashtra,371.3
10/8/2019,Tamil Nadu,288.2
10/8/2019,Uttar Pradesh,311.2
10/9/2019,Gujarat,307.2
10/9/2019,Maharashtra,401.5
10/9/2019,Tamil Nadu,312.9
10/9/2019,Uttar Pradesh,325.9
10/10/2019,Gujarat,327.4
10/10/2019,Maharashtra,418.3
10/10/2019,Tamil Nadu,318.7
10/10/2019,Uttar Pradesh,332.7
10/11/2019,Gujarat,329.8
10/11/2019,Maharashtra,414.9
10/11/2019,Tamil Nadu,323.6
10/11/2019,Uttar Pradesh,329.4
10/12/2019,Gujarat,333.3
10/12/2019,Maharashtra,420.2
10/12/2019,Tamil Nadu,320.9
10/12/2019,Uttar Pradesh,323.1
10/13/2019,Gujarat,320.9
10/13/2019,Maharashtra,413.6
10/13/2019,Tamil Nadu,284.9
10/13/2019,Uttar Pradesh,316.4
10/14/2019,Gujarat,341.8
10/14/2019,Maharashtra,438.4
10/14/2019,Tamil Nadu,301.2
10/14/2019,Uttar Pradesh,324.6
10/15/2019,Gujarat,348
10/15/2019,Maharashtra,446.6
10/15/2019,Tamil Nadu,292.1
10/15/2019,Uttar Pradesh,326.3
10/16/2019,Gujarat,357.3
10/16/2019,Maharashtra,452.7
10/16/2019,Tamil Nadu,282.1
10/16/2019,Uttar Pradesh,330.1
10/17/2019,Gujarat,360.1
10/17/2019,Maharashtra,458.8
10/17/2019,Tamil Nadu,266.3
10/17/2019,Uttar Pradesh,327.3
10/18/2019,Gujarat,364.7
10/18/2019,Maharashtra,441.8
10/18/2019,Tamil Nadu,276.9
10/18/2019,Uttar Pradesh,323.6
10/19/2019,Gujarat,362.1
10/19/2019,Maharashtra,400
10/19/2019,Tamil Nadu,264.2
10/19/2019,Uttar Pradesh,316.5
10/20/2019,Gujarat,343.1
10/20/2019,Maharashtra,368.4
10/20/2019,Tamil Nadu,249.8
10/20/2019,Uttar Pradesh,299.3
10/21/2019,Gujarat,351.2
10/21/2019,Maharashtra,357.7
10/21/2019,Tamil Nadu,253.7
10/21/2019,Uttar Pradesh,296.7
10/23/2019,Gujarat,337.8
10/23/2019,Maharashtra,387.9
10/23/2019,Tamil Nadu,262
10/23/2019,Uttar Pradesh,286.8
10/24/2019,Gujarat,327.4
10/24/2019,Maharashtra,383.7
10/24/2019,Tamil Nadu,259.4
10/24/2019,Uttar Pradesh,286.7
10/25/2019,Gujarat,312.7
10/25/2019,Maharashtra,363.2
10/25/2019,Tamil Nadu,266
10/25/2019,Uttar Pradesh,302.9
10/26/2019,Gujarat,279
10/26/2019,Maharashtra,347.4
10/26/2019,Tamil Nadu,241.5
10/26/2019,Uttar Pradesh,287.8
10/27/2019,Gujarat,233.3
10/27/2019,Maharashtra,313.9
10/27/2019,Tamil Nadu,195.7
10/27/2019,Uttar Pradesh,290
10/28/2019,Gujarat,215.2
10/28/2019,Maharashtra,305.6
10/28/2019,Tamil Nadu,201.2
10/28/2019,Uttar Pradesh,260.1
10/29/2019,Gujarat,229.6
10/29/2019,Maharashtra,320.1
10/29/2019,Tamil Nadu,218.6
10/29/2019,Uttar Pradesh,262.8
10/30/2019,Gujarat,234.9
10/30/2019,Maharashtra,350.4
10/30/2019,Tamil Nadu,221.8
10/30/2019,Uttar Pradesh,268.2
10/31/2019,Gujarat,261.5
10/31/2019,Maharashtra,360.6
10/31/2019,Tamil Nadu,230.7
10/31/2019,Uttar Pradesh,273.2
11/1/2019,Gujarat,282.1
11/1/2019,Maharashtra,362.2
11/1/2019,Tamil Nadu,245.8
11/1/2019,Uttar Pradesh,276.9
11/2/2019,Gujarat,278.5
11/2/2019,Maharashtra,360.6
11/2/2019,Tamil Nadu,253.6
11/2/2019,Uttar Pradesh,281.4
11/3/2019,Gujarat,261.9
11/3/2019,Maharashtra,357.5
11/3/2019,Tamil Nadu,243
11/3/2019,Uttar Pradesh,268.8
11/4/2019,Gujarat,284.8
11/4/2019,Maharashtra,388.4
11/4/2019,Tamil Nadu,264.6
11/4/2019,Uttar Pradesh,274.4
11/5/2019,Gujarat,289.3
11/5/2019,Maharashtra,395.1
11/5/2019,Tamil Nadu,283.1
11/5/2019,Uttar Pradesh,270.5
11/6/2019,Gujarat,293.8
11/6/2019,Maharashtra,400.2
11/6/2019,Tamil Nadu,295.3
11/6/2019,Uttar Pradesh,272.9
11/7/2019,Gujarat,285.2
11/7/2019,Maharashtra,397.7
11/7/2019,Tamil Nadu,295
11/7/2019,Uttar Pradesh,265.5
11/8/2019,Gujarat,285.4
11/8/2019,Maharashtra,387.1
11/8/2019,Tamil Nadu,289.9
11/8/2019,Uttar Pradesh,265.7
11/9/2019,Gujarat,292.8
11/9/2019,Maharashtra,389
11/9/2019,Tamil Nadu,281.2
11/9/2019,Uttar Pradesh,270.7
11/10/2019,Gujarat,287.8
11/10/2019,Maharashtra,378.3
11/10/2019,Tamil Nadu,262.4
11/10/2019,Uttar Pradesh,260.4
11/11/2019,Gujarat,308.7
11/11/2019,Maharashtra,402.5
11/11/2019,Tamil Nadu,286.3
11/11/2019,Uttar Pradesh,269
11/12/2019,Gujarat,314.2
11/12/2019,Maharashtra,408.4
11/12/2019,Tamil Nadu,293.5
11/12/2019,Uttar Pradesh,267.4
11/13/2019,Gujarat,314.5
11/13/2019,Maharashtra,414.3
11/13/2019,Tamil Nadu,295.1
11/13/2019,Uttar Pradesh,268.7
11/14/2019,Gujarat,309.8
11/14/2019,Maharashtra,409.9
11/14/2019,Tamil Nadu,297.1
11/14/2019,Uttar Pradesh,276.1
11/15/2019,Gujarat,307
11/15/2019,Maharashtra,410.3
11/15/2019,Tamil Nadu,288.3
11/15/2019,Uttar Pradesh,277.4
11/16/2019,Gujarat,313.7
11/16/2019,Maharashtra,416.2
11/16/2019,Tamil Nadu,273.6
11/16/2019,Uttar Pradesh,272.1
11/17/2019,Gujarat,299.7
11/17/2019,Maharashtra,406.7
11/17/2019,Tamil Nadu,260.2
11/17/2019,Uttar Pradesh,257.1
11/18/2019,Gujarat,316.8
11/18/2019,Maharashtra,421.9
11/18/2019,Tamil Nadu,282.8
11/18/2019,Uttar Pradesh,264.6
11/19/2019,Gujarat,318.5
11/19/2019,Maharashtra,429.8
11/19/2019,Tamil Nadu,291.4
11/19/2019,Uttar Pradesh,268.3
11/20/2019,Gujarat,318.6
11/20/2019,Maharashtra,431.3
11/20/2019,Tamil Nadu,290.2
11/20/2019,Uttar Pradesh,266.3
11/21/2019,Gujarat,326.4
11/21/2019,Maharashtra,433.4
11/21/2019,Tamil Nadu,279.1
11/21/2019,Uttar Pradesh,266.6
11/22/2019,Gujarat,334.4
11/22/2019,Maharashtra,429.8
11/22/2019,Tamil Nadu,273.6
11/22/2019,Uttar Pradesh,265.9
11/23/2019,Gujarat,331.3
11/23/2019,Maharashtra,431
11/23/2019,Tamil Nadu,267.5
11/23/2019,Uttar Pradesh,260
11/24/2019,Gujarat,321.7
11/24/2019,Maharashtra,417.1
11/24/2019,Tamil Nadu,244.6
11/24/2019,Uttar Pradesh,255.2
11/25/2019,Gujarat,334.9
11/25/2019,Maharashtra,438
11/25/2019,Tamil Nadu,269.1
11/25/2019,Uttar Pradesh,260.8
11/26/2019,Gujarat,339.2
11/26/2019,Maharashtra,442.3
11/26/2019,Tamil Nadu,280.8
11/26/2019,Uttar Pradesh,258.2
11/27/2019,Gujarat,336.5
11/27/2019,Maharashtra,441
11/27/2019,Tamil Nadu,280.3
11/27/2019,Uttar Pradesh,258.4
11/28/2019,Gujarat,334.7
11/28/2019,Maharashtra,443.7
11/28/2019,Tamil Nadu,265.8
11/28/2019,Uttar Pradesh,238.2
11/29/2019,Gujarat,336.7
11/29/2019,Maharashtra,443.7
11/29/2019,Tamil Nadu,264.7
11/29/2019,Uttar Pradesh,236.2
11/30/2019,Gujarat,333.5
11/30/2019,Maharashtra,445
11/30/2019,Tamil Nadu,250
11/30/2019,Uttar Pradesh,240.5
12/1/2019,Gujarat,318.3
12/1/2019,Maharashtra,424.4
12/1/2019,Tamil Nadu,211.8
12/1/2019,Uttar Pradesh,232.6
12/2/2019,Gujarat,330.3
12/2/2019,Maharashtra,437.4
12/2/2019,Tamil Nadu,230.6
12/2/2019,Uttar Pradesh,240.5
12/3/2019,Gujarat,331.3
12/3/2019,Maharashtra,439.8
12/3/2019,Tamil Nadu,242.5
12/3/2019,Uttar Pradesh,239.9
12/4/2019,Gujarat,330.8
12/4/2019,Maharashtra,445.8
12/4/2019,Tamil Nadu,251.7
12/4/2019,Uttar Pradesh,245
12/5/2019,Gujarat,336.3
12/5/2019,Maharashtra,449.6
12/5/2019,Tamil Nadu,254.2
12/5/2019,Uttar Pradesh,250.4
12/6/2019,Gujarat,331.9
12/6/2019,Maharashtra,441.9
12/6/2019,Tamil Nadu,257.7
12/6/2019,Uttar Pradesh,249.4
12/7/2019,Gujarat,325.8
12/7/2019,Maharashtra,434.6
12/7/2019,Tamil Nadu,250.4
12/7/2019,Uttar Pradesh,248.3
12/8/2019,Gujarat,312
12/8/2019,Maharashtra,421.6
12/8/2019,Tamil Nadu,229
12/8/2019,Uttar Pradesh,242.3
12/9/2019,Gujarat,328.8
12/9/2019,Maharashtra,442.9
12/9/2019,Tamil Nadu,258
12/9/2019,Uttar Pradesh,244.7
12/10/2019,Gujarat,335.5
12/10/2019,Maharashtra,454
12/10/2019,Tamil Nadu,274.8
12/10/2019,Uttar Pradesh,249.2
12/11/2019,Gujarat,332.2
12/11/2019,Maharashtra,455.5
12/11/2019,Tamil Nadu,278.4
12/11/2019,Uttar Pradesh,253.4
12/12/2019,Gujarat,325.9
12/12/2019,Maharashtra,451.3
12/12/2019,Tamil Nadu,287.5
12/12/2019,Uttar Pradesh,239.8
12/13/2019,Gujarat,319.3
12/13/2019,Maharashtra,438.7
12/13/2019,Tamil Nadu,283.2
12/13/2019,Uttar Pradesh,186.8
12/14/2019,Gujarat,317.1
12/14/2019,Maharashtra,435.7
12/14/2019,Tamil Nadu,256.1
12/14/2019,Uttar Pradesh,229.9
12/15/2019,Gujarat,299.5
12/15/2019,Maharashtra,422.9
12/15/2019,Tamil Nadu,223.8
12/15/2019,Uttar Pradesh,234.2
12/16/2019,Gujarat,307.5
12/16/2019,Maharashtra,434.9
12/16/2019,Tamil Nadu,255.2
12/16/2019,Uttar Pradesh,243.5
12/17/2019,Gujarat,309.1
12/17/2019,Maharashtra,445.4
12/17/2019,Tamil Nadu,266.2
12/17/2019,Uttar Pradesh,253.5
12/18/2019,Gujarat,316.4
12/18/2019,Maharashtra,444.6
12/18/2019,Tamil Nadu,270.6
12/18/2019,Uttar Pradesh,263.3
12/19/2019,Gujarat,329.4
12/19/2019,Maharashtra,444.1
12/19/2019,Tamil Nadu,274.3
12/19/2019,Uttar Pradesh,266.5
12/20/2019,Gujarat,332.8
12/20/2019,Maharashtra,443.7
12/20/2019,Tamil Nadu,281.8
12/20/2019,Uttar Pradesh,271.7
12/21/2019,Gujarat,329.7
12/21/2019,Maharashtra,443.6
12/21/2019,Tamil Nadu,268.8
12/21/2019,Uttar Pradesh,267.8
12/22/2019,Gujarat,316
12/22/2019,Maharashtra,431
12/22/2019,Tamil Nadu,254.8
12/22/2019,Uttar Pradesh,266.1
12/23/2019,Gujarat,326.4
12/23/2019,Maharashtra,447.6
12/23/2019,Tamil Nadu,277.7
12/23/2019,Uttar Pradesh,280.7
12/24/2019,Gujarat,329.8
12/24/2019,Maharashtra,456.7
12/24/2019,Tamil Nadu,285.9
12/24/2019,Uttar Pradesh,276.6
12/25/2019,Gujarat,325.4
12/25/2019,Maharashtra,447.8
12/25/2019,Tamil Nadu,261.1
12/25/2019,Uttar Pradesh,277.3
12/26/2019,Gujarat,324.4
12/26/2019,Maharashtra,427.8
12/26/2019,Tamil Nadu,272.4
12/26/2019,Uttar Pradesh,293.2
12/27/2019,Gujarat,320.9
12/27/2019,Maharashtra,428.5
12/27/2019,Tamil Nadu,271.4
12/27/2019,Uttar Pradesh,304.8
12/28/2019,Gujarat,317.6
12/28/2019,Maharashtra,425.5
12/28/2019,Tamil Nadu,276.3
12/28/2019,Uttar Pradesh,297
12/29/2019,Gujarat,306.7
12/29/2019,Maharashtra,415.3
12/29/2019,Tamil Nadu,259.2
12/29/2019,Uttar Pradesh,308
